id,overall_rank,score,GDP_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,perceptions_of_corruption,generosity,year_id,country_id
306,34,6.348299980163574,0.7489404082298279,1.149397611618042,0.7527300119400024,0.5240439176559448,0.11703035235404968,0.11893630027770996,5,56
307,49,6.060500144958496,0.8449673056602478,0.6746991276741028,0.5645120739936829,0.6154946684837341,0.16011211276054382,0.11604499071836472,6,56
308,49,6.119999885559082,1.2648930549621582,0.7678723931312561,0.6068511605262756,0.6659149527549744,0.21183757483959198,0.08867558091878891,7,56
309,43,6.123,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,0,57
310,39,6.324,0.83454,0.87119,0.54039,0.50379,0.08701,0.28808,1,57
311,29,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.0772232785820961,0.283488392829895,2,57
312,30,6.382,0.781,1.268,0.608,0.604,0.071,0.179,3,57
313,27,6.436,0.8,1.269,0.746,0.535,0.078,0.175,4,57
314,29,6.398900032043457,0.7538157105445862,1.174267053604126,0.7059525847434998,0.6131467223167419,0.09836030006408691,0.1706116646528244,5,57
315,30,6.434500217437744,0.8448103666305542,0.7900813817977905,0.5190408229827881,0.6377022862434387,0.10459919273853302,0.1634448617696762,6,57
316,44,6.003,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,0,77
317,49,5.987,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,1,77
318,47,5.97100019454956,0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,0.246528223156929,0.415983647108078,2,77
319,44,6.096,0.719,1.584,0.605,0.724,0.259,0.328,3,77
320,41,6.174,0.745,1.529,0.756,0.631,0.24,0.322,4,77
321,38,6.257599830627441,0.6966529488563538,1.4340200424194336,0.7167037129402161,0.6932703256607056,0.28026026487350464,0.3633110225200653,5,77
322,42,6.178800106048584,0.7690013647079468,1.027037262916565,0.5284002423286438,0.7159636616706848,0.27055713534355164,0.39065924286842346,6,77
323,53,6.062699794769287,1.2191461324691772,1.0915559530258179,0.5997484922409058,0.7156714200973511,0.2404218465089798,0.2831294536590576,7,77
324,45,5.995,1.16891,1.26999,0.78902,0.31751,0.03431,0.16893,0,78
325,45,6.078,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,1,78
326,40,6.09800004959106,1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,0.0242108516395092,0.136544480919838,2,78
327,39,6.173,1.21,1.537,0.776,0.354,0.014,0.118,3,78
328,38,6.198,1.246,1.504,0.881,0.334,0.014,0.121,4,78
329,37,6.280600070953369,1.1948376893997192,1.4243311882019043,0.8534652590751648,0.4235425293445587,0.011291440576314926,0.11672977358102798,5,78
330,34,6.330900192260742,1.3044217824935913,1.066245198249817,0.6526585817337036,0.4680323302745819,0.017916766926646233,0.1072302758693695,6,78
331,35,6.390699863433838,1.736467957496643,1.231731653213501,0.7073143124580383,0.4786492884159088,0.024537771940231323,0.117824986577034,7,78
332,46,5.987,1.27074,1.25712,0.99111,0.49615,0.1806,0.10705,0,106
333,53,5.921,1.38007,1.06054,0.91491,0.46761,0.18985,0.10224,1,106
334,51,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.163760736584663,0.12057276815176,2,106
335,54,5.915,1.294,1.462,0.988,0.553,0.15,0.079,3,106
336,58,5.886,1.327,1.419,1.088,0.445,0.14,0.069,4,106
337,62,5.870800018310547,1.2667241096496582,1.3323386907577515,1.0728813409805298,0.49546587467193604,0.18143963813781738,0.035711780190467834,5,106
338,56,5.940499782562256,1.3891404867172241,0.949250340461731,0.8384719491004944,0.5037634968757629,0.1922464519739151,0.019542912021279335,6,106
339,54,6.038899898529053,1.8345048427581787,1.0893537998199463,0.8660697937011719,0.5365419387817383,0.21819579601287842,0.007166543044149876,7,106
340,47,5.984,1.24461,0.95774,0.96538,0.33208,0.07857,0.18557,0,107
341,57,5.835,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,1,107
342,55,5.83799982070923,1.40167844295502,1.12827444076538,0.900214076042175,0.257921665906906,0.0632826685905457,0.206674367189407,2,107
343,57,5.875,1.266,1.204,0.955,0.244,0.051,0.175,3,107
344,54,5.895,1.301,1.219,1.036,0.159,0.056,0.175,4,107
345,61,5.872399806976318,1.2453006505966187,1.1335605382919312,1.0225425958633423,0.2593563497066498,0.09459628164768219,0.17030386626720428,5,107
346,62,5.8454999923706055,1.4028633832931519,0.7580313086509705,0.8006598949432373,0.3532063961029053,0.13536310195922852,0.13367602229118347,6,107
347,59,5.935100078582764,1.8510887622833252,0.8857672810554504,0.8414944410324097,0.4138626456260681,0.17606528103351593,0.111005038022995,7,107
348,48,5.975,0.86402,0.99903,0.79075,0.48574,0.1809,0.11541,0,58
349,51,5.976,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,1,58
350,44,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.140134647488594,0.150112465023994,2,58
351,48,5.973,0.889,1.33,0.736,0.556,0.12,0.114,3,58
352,50,6.028,0.912,1.312,0.868,0.498,0.087,0.126,4,58
353,58,5.92519998550415,0.8533836007118225,1.2210276126861572,0.838837742805481,0.5552345514297485,0.08675338327884674,0.1150064766407013,5,58
354,66,5.763999938964844,0.9354711174964905,0.8063560724258423,0.6400381922721863,0.5602772831916809,0.061756402254104614,0.10729539394378662,6,58
355,76,5.533299922943115,1.3516987562179565,0.87916100025177,0.708149254322052,0.5647234916687012,0.08311454206705093,0.08032120764255524,7,58
356,49,5.96,1.32376,1.21624,0.74716,0.45492,0.306,0.17362,0,31
357,42,6.218,1.44024,0.94397,0.65696,0.47375,0.25772,0.17147,1,31
358,41,6.08699989318848,1.48841226100922,1.32311046123505,0.653133034706116,0.536746919155121,0.257042169570923,0.172668486833572,2,31
359,43,6.105,1.338,1.366,0.698,0.594,0.123,0.243,3,31
360,37,6.199,1.362,1.368,0.871,0.536,0.11,0.255,4,31
361,40,6.22730016708374,1.2966922521591187,1.3153237104415894,0.8388363718986511,0.6103999018669128,0.12669725716114044,0.28745371103286743,5,31
362,22,6.646900177001953,1.4091163873672485,0.8990120887756348,0.6619321703910828,0.6610322594642639,0.13861463963985443,0.2461077868938446,6,31
363,21,6.646900177001953,1.8539786338806152,1.0289300680160522,0.6248905062675476,0.6929103136062622,0.1545918583869934,0.19925999641418457,7,31
364,50,5.948,1.25114,1.19777,0.95446,0.26236,0.02901,0.22823,0,16
365,50,5.977,1.35495,1.04167,0.85102,0.18827,0.02556,0.16684,1,16
366,48,5.96400022506714,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.0280280914157629,0.17278964817524,2,16
367,47,6.0,1.264,1.501,0.946,0.281,0.028,0.137,3,16
368,36,6.223,1.294,1.488,1.039,0.231,0.03,0.158,4,16
369,30,6.387400150299072,1.236396074295044,1.3472959995269775,1.0225049257278442,0.3213055729866028,0.040145598351955414,0.17026621103286743,5,16
370,28,6.483099937438965,1.3931456804275513,0.9402785897254944,0.7975162267684937,0.3786349892616272,0.04693835973739624,0.13302730023860931,6,16
371,31,6.466700077056885,1.834216833114624,1.0517305135726929,0.8011638522148132,0.4124963581562042,0.05925849825143814,0.08534713089466095,7,16
372,51,5.89,0.68133,0.97841,0.5392,0.57414,0.088,0.20536,0,59
373,59,5.822,0.79422,0.83779,0.4697,0.50961,0.07746,0.21698,1,59
374,58,5.82299995422363,0.833756566047668,1.22761905193329,0.473630249500275,0.558732926845551,0.0604777261614799,0.22556072473526,2,59
375,62,5.752,0.751,1.223,0.508,0.606,0.054,0.141,3,59
376,61,5.779,0.776,1.209,0.706,0.511,0.064,0.137,4,59
377,65,5.747499942779541,0.7309763431549072,1.1423505544662476,0.6624456644058228,0.5744644999504089,0.07294263690710068,0.13837507367134094,5,59
378,69,5.71589994430542,0.8421072363853455,0.7817600965499878,0.48575320839881897,0.5997694134712219,0.06398770958185196,0.13753513991832733,6,59
379,71,5.600299835205078,1.2558046579360962,0.8798621296882629,0.5552874207496643,0.6268607378005981,0.06418066471815109,0.11162987351417542,7,59
380,52,5.889,0.59448,1.01528,0.61826,0.32818,0.01615,0.20951,0,79
381,55,5.897,0.69177,0.83132,0.52309,0.25202,0.01903,0.19997,1,79
382,56,5.83799982070923,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.0100912861526012,0.208779126405716,2,79
383,67,5.64,0.657,1.301,0.62,0.232,0.0,0.171,3,79
384,71,5.529,0.685,1.328,0.739,0.245,0.0,0.181,4,79
385,70,5.607500076293945,0.707916796207428,1.2373121976852417,0.7132994532585144,0.38957148790359497,0.014378744177520275,0.17404918372631073,5,79
386,65,5.76639986038208,0.9847458004951477,0.8880466818809509,0.5423614382743835,0.5358183979988098,0.013474796898663044,0.1366494745016098,6,79
387,62,5.856800079345703,1.4173669815063477,1.0084724426269531,0.596850574016571,0.5612049102783203,0.02848857454955578,0.10230626910924911,7,79
388,53,5.878,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,0,60
389,70,5.538,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,1,60
390,70,5.49300003051758,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.091065913438797,0.224150657653809,2,60
391,64,5.681,0.835,1.522,0.615,0.541,0.074,0.162,3,60
392,63,5.743,0.855,1.475,0.777,0.514,0.08,0.184,4,60
393,67,5.6921000480651855,0.8979908227920532,1.3681975603103638,0.7358696460723877,0.5865100622177124,0.06507737934589386,0.20429924130439758,5,60
394,71,5.652599811553955,0.9827200174331665,0.9704357981681824,0.5487047433853149,0.6019546389579773,0.03677328675985336,0.20631246268749237,6,60
395,73,5.5782999992370605,1.4085841178894043,1.1302772760391235,0.6244637966156006,0.6288774609565735,0.05936434492468834,0.1712423712015152,7,60
396,54,5.855,1.12254,1.12241,0.64368,0.51649,0.08454,0.11827,0,80
397,54,5.919,1.22943,0.95544,0.57386,0.4052,0.11132,0.15011,1,80
398,60,5.81899976730347,1.28455626964569,1.38436901569366,0.606041550636292,0.437454283237457,0.119282886385918,0.201964423060417,2,80
399,60,5.79,1.143,1.516,0.631,0.454,0.121,0.148,3,80
400,60,5.809,1.173,1.508,0.729,0.41,0.096,0.146,4,80
401,50,6.0578999519348145,1.1225942373275757,1.4532676935195923,0.6987889409065247,0.497432142496109,0.1104636862874031,0.15371379256248474,5,80
402,45,6.151800155639648,1.2295936346054077,1.1028239727020264,0.5266538262367249,0.5728469491004944,0.13153886795043945,0.14267094433307648,6,80
403,40,6.234099864959717,1.6679818630218506,1.2201673984527588,0.6112638115882874,0.5835369825363159,0.15714138746261597,0.1337936967611313,7,80
404,55,5.848,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,0,81
405,63,5.768,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1,81
406,62,5.75799989700317,1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,0.0451289787888527,0.242649093270302,2,81
407,51,5.948,1.219,1.506,0.856,0.633,0.051,0.16,3,81
408,44,6.118,1.258,1.523,0.953,0.564,0.057,0.144,4,81
409,33,6.363399982452393,1.2086524963378906,1.4646776914596558,0.9325480461120605,0.6467001438140869,0.07651632279157639,0.14570149779319763,5,81
410,29,6.460700035095215,1.3604670763015747,1.0934864282608032,0.7219191789627075,0.6897962093353271,0.08472754061222076,0.12229762226343155,6,81
411,22,6.630099773406982,1.80962073802948,1.2490571737289429,0.7694127559661865,0.6845259666442871,0.11475236713886261,0.11781401932239532,7,81
412,56,5.833,1.14723,1.25745,0.73128,0.21342,0.01031,0.02641,0,82
413,60,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,1,82
414,52,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352,2,82
415,50,5.952,1.197,1.527,0.716,0.35,0.006,0.026,3,82
416,42,6.149,1.238,1.515,0.818,0.291,0.042,0.043,4,82
417,41,6.2154998779296875,1.1935596466064453,1.4328657388687134,0.7954211831092834,0.4204607903957367,0.08135027438402176,0.053691040724515915,5,82
418,38,6.25540018081665,1.3497631549835205,1.0650265216827393,0.6118851900100708,0.4763244390487671,0.07251642644405365,0.05575535073876381,6,82
419,34,6.4456000328063965,1.8039295673370361,1.203661322593689,0.6592584848403931,0.49565961956977844,0.0769382119178772,0.05324197933077812,7,82
420,57,5.828,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,0,61
421,48,5.992,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,1,61
422,43,6.07100009918213,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.130687981843948,0.301674216985703,2,61
423,41,6.141,0.668,1.319,0.7,0.527,0.128,0.208,3,61
424,45,6.105,0.694,1.325,0.835,0.435,0.127,0.2,4,61
425,46,6.1371002197265625,0.6200331449508667,1.270812749862671,0.8030932545661926,0.5601173043251038,0.17408457398414612,0.2128714770078659,5,61
426,55,5.972099781036377,0.6934829354286194,0.9042699933052063,0.6040265560150146,0.5525265336036682,0.1758541315793991,0.2007615566253662,6,61
427,45,6.164599895477295,1.104727864265442,1.029070258140564,0.6165152192115784,0.6167458891868591,0.2118580937385559,0.16780778765678406,7,61
428,58,5.824,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,0,62
429,64,5.743,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,1,62
430,63,5.71500015258789,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.0470490865409374,0.126819714903831,2,62
431,65,5.663,0.934,1.249,0.674,0.53,0.034,0.092,3,62
432,65,5.697,0.96,1.274,0.854,0.455,0.027,0.083,4,62
433,63,5.796800136566162,0.9185491800308228,1.2084059715270996,0.8244441747665405,0.5132100582122803,0.02703266032040119,0.0916118174791336,5,62
434,63,5.839600086212158,0.9862961173057556,0.8328760862350464,0.6227194666862488,0.5356666445732117,0.030743280425667763,0.08744616061449051,6,62
435,74,5.559100151062012,1.3974946737289429,0.8646109104156494,0.7348531484603882,0.5452592372894287,0.0369969941675663,0.08959510177373886,7,62
436,59,5.813,1.03192,1.23289,0.73608,0.37938,0.1909,0.11046,0,83
437,61,5.802,1.13062,1.04993,0.63104,0.29091,0.17457,0.13942,1,83
438,67,5.56899976730347,1.15655755996704,1.44494521617889,0.637714266777039,0.295400261878967,0.156313821673393,0.15513750910759,2,83
439,73,5.483,1.039,1.498,0.7,0.307,0.154,0.101,3,83
440,81,5.323,1.067,1.465,0.789,0.235,0.142,0.094,4,83
441,75,5.539899826049805,1.0188544988632202,1.3871393203735352,0.7525885701179504,0.29075586795806885,0.19360743463039398,0.08993306010961533,5,83
442,75,5.5335001945495605,1.1242443323135376,1.0071513652801514,0.5598226189613342,0.3259836733341217,0.1993880718946457,0.07034086436033249,6,83
443,60,5.791,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,0,84
444,57,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,1,84
445,46,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.0593078061938286,0.158465966582298,2,84
446,42,6.123,1.176,1.448,0.781,0.546,0.064,0.108,3,84
447,40,6.182,1.206,1.438,0.884,0.483,0.05,0.117,4,84
448,43,6.186299800872803,1.1692291498184204,1.3103997707366943,0.8680384755134583,0.557903528213501,0.16054125130176544,0.06337424367666245,5,84
449,44,6.166100025177002,1.3089760541915894,0.9815690517425537,0.6684379577636719,0.5583668947219849,0.13009196519851685,0.08042557537555695,6,84
450,48,6.122799873352051,1.7575041055679321,1.1735914945602417,0.7116442322731018,0.5229921340942383,0.14011771976947784,0.12417715042829514,7,84
451,61,5.77,1.12486,1.07023,0.72394,0.53024,0.10501,0.33075,0,69
452,47,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,1,69
453,42,6.08400011062622,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.0656007081270218,0.416608929634094,2,69
454,35,6.322,1.161,1.258,0.669,0.356,0.059,0.311,3,69
455,80,5.339,1.221,1.171,0.828,0.508,0.024,0.26,4,69
456,82,5.384300231933594,1.1684216260910034,1.1740022897720337,0.7885118722915649,0.5969415307044983,0.062163133174180984,0.2748861610889435,5,69
457,81,5.384300231933594,1.2587281465530396,0.7973325252532959,0.5865665674209595,0.6240876317024231,0.06379856169223785,0.2697087824344635,6,69
458,70,5.711299896240234,1.68926203250885,0.9376586079597473,0.6198279857635498,0.6542719006538391,0.12564919888973236,0.21315805613994598,7,69
459,62,5.759,1.08254,0.79624,0.78805,0.25883,0.0243,0.05444,0,85
460,74,5.488,1.18649,0.60809,0.70524,0.23907,0.04002,0.18434,1,85
461,77,5.29300022125244,1.22255623340607,0.96798300743103,0.701288521289825,0.255772292613983,0.0431031100451946,0.248002976179123,2,85
462,82,5.321,1.115,1.161,0.737,0.38,0.039,0.12,3,85
463,75,5.432,1.155,1.266,0.914,0.296,0.022,0.119,4,85
464,79,5.504700183868408,1.1090242862701416,1.3112648725509644,0.900575578212738,0.3814568817615509,0.012325005605816841,0.11399897933006287,5,85
465,60,5.881700038909912,1.2514064311981201,1.0385836362838745,0.7030100226402283,0.4525737464427948,0.0,0.11120563000440598,6,85
466,47,6.125199794769287,1.7053600549697876,1.1832774877548218,0.7087388634681702,0.5346104502677917,0.0,0.10914544016122818,7,85
467,63,5.754,1.13145,1.11862,0.7038,0.41668,0.11023,0.18295,0,32
468,67,5.615,1.06688,0.95076,0.52304,0.40672,0.10339,0.17087,1,32
469,68,5.52500009536743,1.10180306434631,1.35756433010101,0.520169019699097,0.465733230113983,0.0926102101802826,0.152073666453362,2,32
470,70,5.566,0.985,1.35,0.553,0.496,0.148,0.116,3,32
471,72,5.525,1.044,1.303,0.673,0.416,0.152,0.133,4,32
472,80,5.488800048828125,1.021913766860962,1.1962836980819702,0.6156266331672668,0.451354056596756,0.17225807905197144,0.14275769889354706,5,32
473,80,5.410299777984619,1.043562889099121,0.8209049105644226,0.43532291054725647,0.47374147176742554,0.17393061518669128,0.13145598769187927,6,32
474,64,5.716,1.13764,1.23617,0.66926,0.36679,0.03005,0.00199,0,86
475,56,5.856,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,1,86
476,49,5.96299982070923,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0329628810286522,0.0522638224065304,2,86
477,59,5.81,1.151,1.479,0.599,0.399,0.025,0.065,3,86
478,68,5.648,1.183,1.452,0.726,0.334,0.031,0.082,4,86
479,73,5.546000003814697,1.1269996166229248,1.3786441087722778,0.6804459095001221,0.3994995951652527,0.045699361711740494,0.09904191642999649,5,86
480,76,5.477200031280518,1.2414637804031372,0.9918856620788574,0.5110024809837341,0.40922391414642334,0.06040779873728752,0.11527172476053238,6,86
481,80,5.458600044250488,1.6847054958343506,1.0951956510543823,0.5862349271774292,0.40140166878700256,0.07982023805379868,0.11722828447818756,7,86
482,65,5.709,0.81038,1.15102,0.68741,0.50442,0.02299,0.2123,0,63
483,73,5.51,0.89333,0.96372,0.59469,0.43597,0.04294,0.22245,1,63
484,76,5.31099987030029,0.925579309463501,1.36821806430817,0.641022384166718,0.474307239055634,0.0552677810192108,0.233818337321281,2,63
485,56,5.89,0.819,1.493,0.693,0.575,0.031,0.096,3,63
486,56,5.89,0.831,1.478,0.831,0.49,0.028,0.107,4,63
487,60,5.889800071716309,0.7790583968162537,1.4082891941070557,0.7884340882301331,0.5531246066093445,0.03014778532087803,0.11626849323511124,5,63
488,37,6.309199810028076,0.8912045955657959,0.9324901700019836,0.5990965962409973,0.6179500818252563,0.035032786428928375,0.09873521327972412,6,63
489,63,5.849599838256836,1.2958128452301025,1.0448073148727417,0.6461374759674072,0.5668863654136658,0.05267925187945366,0.0796772912144661,7,63
490,66,5.695,1.20806,1.07008,0.92356,0.49027,0.1428,0.26169,0,17
491,62,5.771,1.31141,0.81826,0.84142,0.43596,0.16578,0.26322,1,17
492,61,5.80999994277954,1.3469113111496,1.18630337715149,0.834647238254547,0.471203625202179,0.155353352427483,0.266845703125,2,17
493,76,5.5355000495910645,1.2127994298934937,1.1830891370773315,1.0261245965957642,0.47788572311401367,0.19980290532112122,0.19916005432605743,5,17
494,74,5.5355000495910645,1.3767735958099365,0.8059998750686646,0.8005865812301636,0.503215491771698,0.19975294172763824,0.1958886682987213,6,17
495,67,5.689,1.20813,0.89318,0.92356,0.40672,0.06146,0.30638,0,18
496,69,5.546,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,1,18
497,65,5.62099981307983,1.35593807697296,1.13136327266693,0.84471470117569,0.355111539363861,0.0412379764020443,0.271254301071167,2,18
498,61,5.762,1.229,1.191,0.909,0.423,0.035,0.202,3,18
499,49,6.046,1.263,1.223,1.042,0.406,0.041,0.19,4,18
500,45,6.158999919891357,1.2127994298934937,1.1491707563400269,1.0261245965957642,0.45938587188720703,0.05120714381337166,0.22793233394622803,5,18
501,39,6.223499774932861,1.3767735958099365,0.7653141617774963,0.8005865812301636,0.4639536142349243,0.06068984046578407,0.17824411392211914,6,18
502,41,6.220900058746338,1.8150652647018433,0.9093149900436401,0.8191651701927185,0.44814634323120117,0.061779703944921494,0.1233266219496727,7,18
503,68,5.605,0.93929,1.07772,0.61766,0.28579,0.17383,0.07822,0,33
504,38,6.355,1.05266,0.83309,0.61804,0.21006,0.16157,0.07044,1,33
505,53,5.87200021743774,1.09186446666718,1.1462174654007,0.617584645748138,0.233335807919502,0.146096110343933,0.0694366469979286,2,33
506,84,5.295,0.979,1.154,0.687,0.077,0.135,0.055,3,33
507,88,5.211,1.002,1.16,0.785,0.086,0.114,0.073,4,33
508,100,5.005099773406982,0.9438560009002686,1.1430035829544067,0.7454185485839844,0.08394379913806915,0.12919065356254578,0.11891501396894455,5,33
509,109,4.8871002197265625,0.9457666277885437,0.7645167708396912,0.5519976615905762,0.11920929700136185,0.11955289542675018,0.14427530765533447,6,33
510,96,5.122300148010254,1.3627820014953613,0.9696173667907715,0.6431504487991333,0.1459854394197464,0.1498463749885559,0.10646261274814606,7,33
511,69,5.589,0.80148,0.81198,0.63132,0.24749,0.04741,0.2831,0,87
512,77,5.401,0.90145,0.66062,0.54,0.14396,0.06547,0.27992,1,87
513,78,5.27899980545044,0.951484382152557,1.13785350322723,0.541452050209045,0.260287940502167,0.0574716180562973,0.319931447505951,2,87
514,66,5.662,0.855,1.23,0.578,0.448,0.023,0.274,3,87
515,46,6.1,0.882,1.232,0.758,0.489,0.006,0.262,4,87
516,35,6.325200080871582,0.8404813408851624,1.1839628219604492,0.6727091670036316,0.557280421257019,0.008559023961424828,0.325286865234375,5,87
517,33,6.372000217437744,0.9373340010643005,0.8073555827140808,0.48296672105789185,0.5928694009780884,0.013937699608504772,0.35589656233787537,6,87
518,32,6.455100059509277,1.3621175289154053,0.9493407011032104,0.5694798827171326,0.5988550186157227,0.03500910475850105,0.3091844320297241,7,87
519,70,5.548,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,0,88
520,65,5.658,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,1,88
521,59,5.82200002670288,1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,0.259270340204239,0.24992498755455,2,88
522,68,5.636,1.016,1.533,0.517,0.417,0.037,0.199,3,88
523,87,5.247,1.052,1.538,0.657,0.394,0.028,0.244,4,88
524,95,5.119100093841553,1.0089635848999023,1.5104769468307495,0.6124480366706848,0.5152366757392883,0.03350389003753662,0.3231293261051178,5,88
525,97,5.066400051116943,1.0460201501846313,1.1721347570419312,0.4387519359588623,0.6022576093673706,0.032710861414670944,0.36595067381858826,6,88
526,71,5.477,1.00761,0.98521,0.7095,0.56066,0.07521,0.37744,0,111
527,66,5.648,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,1,111
528,64,5.62900018692017,1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,0.0421815551817417,0.360933750867844,2,111
529,55,5.891,1.09,1.387,0.684,0.584,0.05,0.245,3,111
530,57,5.888,1.12,1.402,0.798,0.498,0.06,0.215,4,111
531,49,6.10129976272583,1.0736639499664307,1.3956668376922607,0.7633894085884094,0.5908381342887878,0.08408822864294052,0.18689455091953278,5,111
532,50,6.048999786376953,1.1783559322357178,0.9960209131240845,0.5739279389381409,0.5903744697570801,0.09585323184728622,0.15267452597618103,6,111
533,52,6.071100234985352,1.5911095142364502,1.1163902282714844,0.5675454139709473,0.5894469022750854,0.10696118324995041,0.13085348904132843,7,111
534,72,5.474,1.38604,1.05818,1.01328,0.59608,0.37124,0.39478,0,108
535,75,5.458,1.5107,0.87021,0.95277,0.48079,0.31647,0.40097,1,108
536,76,5.43,1.405,1.29,1.03,0.524,0.291,0.246,3,108
537,76,5.43,1.438,1.277,1.122,0.44,0.287,0.258,4,108
538,73,5.429,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,0,89
539,72,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1,89
540,66,5.61100006103516,1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,0.183248922228813,0.0988908112049103,2,89
541,63,5.739,1.2,1.532,0.737,0.553,0.174,0.086,3,89
542,55,5.893,1.237,1.528,0.874,0.495,0.161,0.103,4,89
543,51,6.0218000411987305,1.1924412250518799,1.4532325267791748,0.842615008354187,0.5766648054122925,0.20176681876182556,0.12513674795627594,5,89
544,40,6.188799858093262,1.3436338901519775,1.07881760597229,0.6400372385978699,0.6412279605865479,0.26318541169166565,0.11869920790195465,6,89
545,36,6.340799808502197,1.7934857606887817,1.2323181629180908,0.7275119423866272,0.68930983543396,0.33288466930389404,0.12293189764022827,7,89
546,74,5.399,0.82827,1.08708,0.63793,0.46611,0.0,0.51535,0,70
547,79,5.314,0.95104,0.87625,0.49374,0.39237,0.00322,0.56521,1,70
548,81,5.26200008392334,0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,0.0153171354904771,0.611704587936401,2,70
549,96,5.093,0.899,1.215,0.522,0.538,0.018,0.484,3,70
550,92,5.192,0.931,1.203,0.66,0.491,0.028,0.498,4,70
551,84,5.285600185394287,0.891720712184906,1.1548008918762207,0.6104370355606079,0.5681614279747009,0.03827861323952675,0.5426465272903442,5,70
552,82,5.3445000648498535,0.9535987973213196,0.7858453989028931,0.4333186745643616,0.5976222157478333,0.04593485966324806,0.5412498116493225,6,70
553,87,5.23960018157959,1.3819719552993774,0.882904052734375,0.5392173528671265,0.6202617883682251,0.047294192016124725,0.4679258465766907,7,70
554,75,5.36,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,0,71
555,96,5.061,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,1,71
556,94,5.07399988174438,0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,0.0876332372426987,0.234968051314354,2,71
557,95,5.103,0.715,1.365,0.702,0.618,0.079,0.177,3,71
558,94,5.175,0.741,1.346,0.851,0.543,0.073,0.147,4,71
559,83,5.353499889373779,0.7180923819541931,1.2530747652053833,0.819133996963501,0.6508355736732483,0.08984845876693726,0.13648872077465057,5,71
560,79,5.410799980163574,0.8167730569839478,0.8727545142173767,0.6159191131591797,0.6788038611412048,0.09114488214254379,0.1242956593632698,6,71
561,77,5.485000133514404,1.2522993087768555,0.9315484166145325,0.6108152866363525,0.7069714069366455,0.10533768683671951,0.1429642289876938,7,71
562,76,5.332,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,0,34
563,78,5.389,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,1,34
564,69,5.5,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0996715798974037,0.0466930419206619,2,34
565,74,5.483,1.148,1.38,0.686,0.324,0.109,0.106,3,34
566,79,5.373,1.183,1.36,0.808,0.195,0.106,0.083,4,34
